candidate_rank,project_id,sample_file,repository_url,focal_class,focal_class_path,source_layout,class_kind,is_abstract,class_loc,focal_method_name,focal_method_loc,focal_method_modifiers,has_control_flow,has_observable_output,constructor_dependency_count,external_dependency_risk,external_risk_reasons,testability_score,semantic_status,semantic_exclusion_reason,build_tool,module_path,testing_framework,detected_java_version,selected_java_home,java_selection_reason,checkout_revision,clone_attempts,baseline_passes_required,baseline_passes_completed,baseline_states,classpath_resolved,classpath_exit_code,focal_class_fqcn,focal_bytecode_found,probe_target_state,probe_module_state,offline_baseline_state,eligibility_status,exclusion_stage,exclusion_reason,elapsed_seconds,artifact_dir
2501,97306203,97306203_4.json,https://github.com/modum-io/tokenapp-backend,Etherscan,services/rates/src/main/java/io/modum/tokenapp/rates/service/Etherscan.java,production,,,,get20Balances,3,public,False,True,,,,,ELIGIBLE,,,,,,,,,,2,0,,,,,,,,,EXCLUDED,setup,"RuntimeError: Repository setup failed after 3 attempts: CalledProcessError: Command '['git', '-c', 'core.longpaths=true', 'clone', '--depth', '1', 'https://github.com/modum-io/tokenapp-backend', '/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/repos/97306203']' returned non-zero exit status 128.",8.436,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02501_97306203_97306203_4
2506,50372538,50372538_5.json,https://github.com/GoogleCloudPlatform/community,CoapRequestBuilder,tutorials/cloud-iot-coap-proxy/coap-dtls-client/src/main/java/com/agosto/coap/dtls/client/CoapRequestBuilder.java,production,class,False,44,build,25,static,True,True,0,False,,10,ELIGIBLE,,maven,tutorials/cloud-iot-coap-proxy/coap-dtls-client,junit5,7,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,using compatible JDK 8 from build.java_homes.java-8 for Java 7,651ceba3972a941fae34b82a769da028e06a1f8c,1,2,1,RUNTIME_FAILED,,,com.agosto.coap.dtls.client.CoapRequestBuilder,,,,,EXCLUDED,baseline,error:java.lang.runtimeexception:unable to retrieve the ec private key.,45.316,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02506_50372538_50372538_5
2511,15137397,15137397_1.json,https://github.com/vauvenal5/pieShare,PieExecutorService,pieUtilities/src/main/java/org/pieShare/pieTools/pieUtilities/service/pieExecutorService/PieExecutorService.java,production,,,,execute,12,@Override public,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.001,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02511_15137397_15137397_1
2516,107150826,107150826_9.json,https://github.com/AppStoreFoundation/asf-sdk,TransactionFactory,appcoins-core/src/main/java/com/asf/appcoins/sdk/core/factory/TransactionFactory.java,production,class,False,71,extractToFromEthTransaction,5,static,False,True,0,False,,8,ELIGIBLE,,gradle,appcoins-core,junit4,unknown,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,Gradle 4.7 requires compatible JDK 8; matched build.java_homes.java-8,,1,2,1,ASSERTION_FAILED,,,com.asf.appcoins.sdk.core.factory.TransactionFactory,,,,,EXCLUDED,baseline,failure: build failed with an exception.,35.487,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02516_107150826_107150826_9
2521,19748926,19748926_1.json,https://github.com/kikoso/Swipeable-Cards,SimpleCardStackAdapter,AndTinder/src/main/java/com/andtinder/view/SimpleCardStackAdapter.java,production,class,False,26,getCardView,12,@Override public,True,True,1,False,,9,ELIGIBLE,,gradle,AndTinder,junit4,unknown,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-11/Contents/Home,Gradle 5.4.1 requires compatible JDK 11; matched build.java_homes.java-11,,1,2,1,ASSERTION_FAILED,,,com.andtinder.view.SimpleCardStackAdapter,,,,,EXCLUDED,baseline,failure: build failed with an exception.,7.751,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02521_19748926_19748926_1
2526,71127071,71127071_0.json,https://github.com/qaware/hitchhikers-guide-cloudnative,ZwitscherController,solution/zwitscher-service/src/main/java/de/qaware/oss/cloud/nativ/wjax2016/ZwitscherController.java,production,class,False,42,tweets,5,"@RequestMapping(method = RequestMethod.GET, produces = MediaType.APPLICATION_JSON_UTF8_VALUE) public",False,True,1,True,database,6,EXCLUDED,external_dependency_risk:database;testability_score_below_7,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:database;testability_score_below_7,14.784,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02526_71127071_71127071_0
2531,109754092,109754092_6.json,https://github.com/linkedin/dynamometer,AuditLogDirectParser,dynamometer-workload/src/main/java/com/linkedin/dynamometer/workloadgenerator/audit/AuditLogDirectParser.java,production,class,False,64,parse,21,@Override public,True,True,0,False,,9,ELIGIBLE,,gradle,dynamometer-workload,junit4,8,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,matched build.java_homes.java-8,,1,2,1,ASSERTION_FAILED,,,com.linkedin.dynamometer.workloadgenerator.audit.AuditLogDirectParser,,,,,EXCLUDED,baseline,failure: build failed with an exception.,35.982,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02531_109754092_109754092_6
2536,13126412,13126412_11.json,https://github.com/52North/sos-importer,Step7ModelHandler,wizard/src/main/java/org/n52/sos/importer/model/xml/Step7ModelHandler.java,production,,,,handleModel,32,@Override public,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.001,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02536_13126412_13126412_11
2541,49564270,49564270_0.json,https://github.com/tangaiyun/Netty-Resteasy-Spring,HomeController,netty-resteasy-spring-sample/src/main/java/com/tay/rest/controller/HomeController.java,production,class,False,106,helloworld,16,"@RateLimiter(base = RateLimiter.Base.General, permits = 2, timeUnit = TimeUnit.MINUTES) @PermitAll @GET @Path(""/world/{id}"") @Produces(""application/json"") public",True,True,0,True,nondeterminism,8,EXCLUDED,external_dependency_risk:nondeterminism,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:nondeterminism,1.294,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02541_49564270_49564270_0
2546,74649126,74649126_9.json,https://github.com/cecid/hermes,HermesProtocolApiListener,corvus-api/src/main/java/hk/hku/cecid/hermes/api/listener/HermesProtocolApiListener.java,production,class,False,78,parseFromPathInfo,3,protected,False,True,0,False,,8,ELIGIBLE,,maven,corvus-api,junit4,8,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,matched build.java_homes.java-8,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,1,hk.hku.cecid.hermes.api.listener.HermesProtocolApiListener,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,29.863,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02546_74649126_74649126_9
2551,25889832,25889832_4.json,https://github.com/GoogleCloudPlatform/appengine-java-vm-runtime,JsonFormatter,appengine-java-logging/src/main/java/com/google/apphosting/logging/JsonFormatter.java,production,class,False,113,formatMessage,25,@Override public synchronized,True,True,0,False,,9,ELIGIBLE,,maven,appengine-java-logging,junit4,8,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,matched build.java_homes.java-8,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,0,com.google.apphosting.logging.JsonFormatter,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,9.613,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02551_25889832_25889832_4
2556,585380,585380_2.json,https://github.com/rkapsi/ardverk-dht,KUID,components/core/src/main/java/org/ardverk/dht/KUID.java,production,class,False,335,isBitSet,6,@Override public,False,True,1,False,,8,ELIGIBLE,,maven,components/core,junit4,7,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,using compatible JDK 8 from build.java_homes.java-8 for Java 7,,1,2,1,COMPILE_FAILED,,,org.ardverk.dht.KUID,,,,,EXCLUDED,baseline,[warning] org.ardverk:ardverk-commons:<n>.2-snapshot/maven-metadata.xml failed to transfer from http://0.0.0.0/ during a previous attempt. this failure was cached in the local repository and resolution will not be reattempted until the update interval of maven-default-http-blocker has elapsed or upd,13.652,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02556_585380_585380_2
2561,7095532,7095532_4.json,https://github.com/barchart/barchart-udt,NioUdtByteAcceptorChannel,barchart-udt-netty4/src/main/java/io/netty/transport/udt/nio/NioUdtByteAcceptorChannel.java,production,class,False,50,metadata,4,@Override public,False,True,0,False,,8,ELIGIBLE,,maven,barchart-udt-netty4,junit4,unknown,/opt/homebrew/Cellar/openjdk@17/17.0.19/libexec/openjdk.jdk/Contents/Home,no project java version detected; using build.java_default,,1,2,1,ASSERTION_FAILED,,,io.netty.transport.udt.nio.NioUdtByteAcceptorChannel,,,,,EXCLUDED,baseline,[info] build failure,20.811,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02561_7095532_7095532_4
2566,28972188,28972188_8.json,https://github.com/apiman/apiman-plugins,KeycloakOauthPolicy,keycloak-oauth-policy/src/main/java/io/apiman/plugins/keycloak_oauth_policy/KeycloakOauthPolicy.java,production,,,,doApply,50,@Override protected,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.001,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02566_28972188_28972188_8
2571,124503196,124503196_0.json,https://github.com/JsonChao/Awesome-WanAndroid,MainPagerPresenter,app/src/main/java/json/chao/com/wanandroid/presenter/mainpager/MainPagerPresenter.java,production,,,,loadMainPagerData,32,@Override public,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.001,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02571_124503196_124503196_0
2576,91583905,91583905_232.json,https://github.com/alfasoftware/morf,SchemaHomology,morf-core/src/main/java/org/alfasoftware/morf/metadata/SchemaHomology.java,production,class,False,371,schemasMatch,52,public,True,True,0,False,,9,ELIGIBLE,,maven,morf-core,junit4,11,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-11/Contents/Home,matched build.java_homes.java-11,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,0,org.alfasoftware.morf.metadata.SchemaHomology,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,75.535,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02576_91583905_91583905_232
2581,33567291,33567291_60.json,https://github.com/ClearTK/cleartk,TypePathExtractor,cleartk-ml/src/main/java/org/cleartk/ml/feature/extractor/TypePathExtractor.java,production,class,False,383,isValidType,13,public static,True,True,2,False,,9,ELIGIBLE,,maven,cleartk-ml,junit4,8,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,matched build.java_homes.java-8,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,1,org.cleartk.ml.feature.extractor.TypePathExtractor,True,TARGET_TEST_PASSED,COMPILE_FAILED,,EXCLUDED,probe_module,java.lang.assertionerror: 1 source files with no license.,53.734,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02581_33567291_33567291_60
2586,102705073,102705073_0.json,https://github.com/tong12580/common,DateUtil,common-lib/src/main/java/com/jokers/common/date/DateUtil.java,production,,,,isDate,3,public static,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.001,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02586_102705073_102705073_0
2591,42776453,42776453_28.json,https://github.com/zsoltk/overpasser,OverpassQueryBuilderImpl,library/src/main/java/hu/supercluster/overpasser/library/query/OverpassQueryBuilderImpl.java,production,class,False,101,standaloneParam,4,@Override public,False,True,0,False,,8,ELIGIBLE,,gradle,library,junit4,7,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,using compatible JDK 8 from build.java_homes.java-8 for Java 7,,1,2,1,ASSERTION_FAILED,,,hu.supercluster.overpasser.library.query.OverpassQueryBuilderImpl,,,,,EXCLUDED,baseline,"failed to notify projectevaluationlistener.afterevaluate(), but primary configuration failure takes precedence.",33.921,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02591_42776453_42776453_28
2596,52565845,52565845_1.json,https://github.com/sitoolkit/sit-ad-archetype-javaee7-web,SearchConditionDo,javaee7-web-tips/src/main/java/org/sitoolkit/ad/archetype/tips/infrastructure/search/SearchConditionDo.java,production,,,,setNewSortField,24,public,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.001,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02596_52565845_52565845_1
2601,1421692,1421692_14.json,https://github.com/velna/sothis,CollectionUtils,sothis-core/src/main/java/org/sothis/core/util/CollectionUtils.java,production,class,False,156,groupBy,16,public static,True,True,0,False,,9,ELIGIBLE,,maven,sothis-core,testng,7,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,using compatible JDK 8 from build.java_homes.java-8 for Java 7,,1,2,1,COMPILE_FAILED,,,org.sothis.core.util.CollectionUtils,,,,,EXCLUDED,baseline,java.lang.assertionerror: null: lists don't have the same size expected [10] but found [0],71.509,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02601_1421692_1421692_14
2606,70948568,70948568_102.json,https://github.com/redfin/fuzzy,FuzzyUtil,fuzzy-core/src/main/java/com/redfin/fuzzy/FuzzyUtil.java,production,class,False,153,inspect,5,public static,False,True,0,False,,7,ELIGIBLE,,maven,fuzzy-core,junit4,8,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,matched build.java_homes.java-8,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,0,com.redfin.fuzzy.FuzzyUtil,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,28.522,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02606_70948568_70948568_102
2611,156245499,156245499_13.json,https://github.com/ithuhui/hui-bigdata-spark,TransformationRDD,hui-bigdata-demo/src/main/java/com/bigdata/spark/rdd/TransformationRDD.java,production,,,,checkResult,5,private,True,False,,,,,EXCLUDED,focal_method_not_directly_testable;no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,focal_method_not_directly_testable;no_observable_behavior,0.001,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02611_156245499_156245499_13
2616,79203986,79203986_9.json,https://github.com/universum-studios/android_graphics,Colors,library-color-util/src/main/java/universum/studios/android/graphics/Colors.java,production,,,,brighter,16,@ColorInt public static,True,True,,,,,ELIGIBLE,,,,,,,,,,2,0,,,,,,,,,EXCLUDED,setup,"RuntimeError: Repository setup failed after 3 attempts: CalledProcessError: Command '['git', '-c', 'core.longpaths=true', 'clone', '--depth', '1', 'https://github.com/universum-studios/android_graphics', '/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/repos/79203986']' returned non-zero exit status 128.",8.389,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02616_79203986_79203986_9
2621,140631483,140631483_0.json,https://github.com/yahoo/Oak,InternalOakMap,core/src/main/java/com/yahoo/oak/InternalOakMap.java,production,class,False,1192,put,50,,True,True,8,False,,7,ELIGIBLE,,maven,core,junit4,8,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,matched build.java_homes.java-8,,1,2,1,ASSERTION_FAILED,,,com.yahoo.oak.InternalOakMap,,,,,EXCLUDED,baseline,[info] oak root ........................................... failure [ 0.321 s],2.947,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02621_140631483_140631483_0
2626,89094025,89094025_10.json,https://github.com/moboa/berkeley-CS61B,Plip,lab15/creatures/Plip.java,nonstandard,,,,chooseAction,18,public,True,True,,,,,EXCLUDED,source_layout:nonstandard,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,source_layout:nonstandard,0.001,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02626_89094025_89094025_10
2631,198355705,198355705_28.json,https://github.com/iamazy/elasticsearch-sql,ElasticSql2DslParser,elasticsearch-sql-core/src/main/java/io/github/iamazy/elasticsearch/dsl/sql/ElasticSql2DslParser.java,production,class,False,58,parse,9,public,True,True,0,False,,10,ELIGIBLE,,maven,elasticsearch-sql-core,junit4,8,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,matched build.java_homes.java-8,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,0,io.github.iamazy.elasticsearch.dsl.sql.ElasticSql2DslParser,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,23.048,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02631_198355705_198355705_28
2636,9020655,9020655_1.json,https://github.com/xiaotutiger/miyue-music-service,DozerUtils,miyue-music-service/src/main/java/com/miyue/util/DozerUtils.java,production,class,False,16,convertSourceObjToDesObj,3,public static,False,True,0,False,,6,EXCLUDED,testability_score_below_7,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,testability_score_below_7,1.479,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02636_9020655_9020655_1
2641,74042107,74042107_72.json,https://github.com/ByteHamster/PSE,ClientSettingsWrapper,src/osip-core/src/main/java/edu/kit/pse/osip/core/io/files/ClientSettingsWrapper.java,production,class,False,297,getFillLevelDiagram,8,public final,True,True,1,True,filesystem,8,EXCLUDED,external_dependency_risk:filesystem,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:filesystem,2.239,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02641_74042107_74042107_72
2646,11362688,11362688_0.json,https://github.com/apache/commons-chain,ProfileCheck,apps/cookbook-examples/src/main/java/org/apache/commons/chain2/cookbook/profile/ProfileCheck.java,production,class,False,31,execute,7,public,True,True,0,False,,9,ELIGIBLE,,maven,apps/cookbook-examples,junit4,8,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,matched build.java_homes.java-8,,1,2,1,COMPILE_FAILED,,,org.apache.commons.chain2.cookbook.profile.ProfileCheck,,,,,EXCLUDED,baseline,[error] failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:<n>.8.1:compile (default-compile) on project commons-chain2-base: compilation failure,7.944,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02646_11362688_11362688_0
2651,37720965,37720965_78.json,https://github.com/gravitee-io/gravitee-management-rest-api,LdapUtils,gravitee-rest-api-idp/gravitee-rest-api-idp-ldap/src/main/java/io/gravitee/rest/api/idp/ldap/utils/LdapUtils.java,production,class,False,50,extractAttribute,14,public static,True,True,0,False,,10,ELIGIBLE,,maven,gravitee-rest-api-idp/gravitee-rest-api-idp-ldap,junit4,unknown,/opt/homebrew/Cellar/openjdk@17/17.0.19/libexec/openjdk.jdk/Contents/Home,no project java version detected; using build.java_default,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,1,io.gravitee.rest.api.idp.ldap.utils.LdapUtils,True,ASSERTION_FAILED,,,EXCLUDED,probe_target,[info] gravitee.io rest apis - identity providers - ldap .. failure [ 0.014 s],14.095,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02651_37720965_37720965_78
2656,44133514,44133514_0.json,https://github.com/noties/ParcelGen,BundleUtils,sample/src/main/java/ru/noties/parcelable/BundleUtils.java,production,class,False,89,mutate,17,public static,True,True,0,False,,9,ELIGIBLE,,gradle,sample,junit4,unknown,/opt/homebrew/Cellar/openjdk@17/17.0.19/libexec/openjdk.jdk/Contents/Home,no project java version detected; using build.java_default,,1,2,1,ASSERTION_FAILED,,,ru.noties.parcelable.BundleUtils,,,,,EXCLUDED,baseline,failure: build failed with an exception.,1.967,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02656_44133514_44133514_0
2661,13139604,13139604_2.json,https://github.com/StephenCote/AccountManager,DataUtil,src/AccountManagerUtil/src/main/java/org/cote/accountmanager/util/DataUtil.java,production,class,False,252,setValue,58,public static,True,True,0,False,,9,ELIGIBLE,,maven,src/AccountManagerUtil,junit4,17,/opt/homebrew/Cellar/openjdk@17/17.0.19/libexec/openjdk.jdk/Contents/Home,matched build.java_homes.java-17,,1,2,1,ASSERTION_FAILED,,,org.cote.accountmanager.util.DataUtil,,,,,EXCLUDED,baseline,[info] build failure,10.213,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02661_13139604_13139604_2
2666,84382452,84382452_2.json,https://github.com/j5ik2o/java-ddd-example,BankAccountService,domain/src/main/java/com/github/j5ik2o/ddd_example/domain/BankAccountService.java,production,class,False,30,transfer,5,public static,False,True,0,False,,7,ELIGIBLE,,gradle,.,junit4,8,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,matched build.java_homes.java-8,,1,2,1,COMPILE_FAILED,,,com.github.j5ik2o.ddd_example.domain.BankAccountService,,,,,EXCLUDED,baseline,error: could not find or load main class org.gradle.wrapper.gradlewrappermain,1.886,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02666_84382452_84382452_2
2671,64902062,64902062_0.json,https://github.com/sleepiejohn/wakatime-android-client,LogoutHandler,mobile/src/main/java/com/wakatime/android/dashboard/LogoutHandler.java,production,,,,clearData,3,public,False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.001,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02671_64902062_64902062_0
2676,104025215,104025215_34.json,https://github.com/Rayduh/support,PagedList,paging/common/src/main/java/android/arch/util/paging/PagedList.java,production,class,False,277,initializeFrom,23,@WorkerThread public,True,True,4,True,database,7,EXCLUDED,external_dependency_risk:database,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:database,57.667,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02676_104025215_104025215_34
2681,51787752,51787752_10.json,https://github.com/mesosphere-backup/dcos-cassandra-service,S3StorageDriver,cassandra-executor/src/main/java/com/mesosphere/dcos/cassandra/executor/backup/S3StorageDriver.java,production,class,False,298,getEndpoint,14,,True,True,0,True,filesystem,8,EXCLUDED,external_dependency_risk:filesystem,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:filesystem,1.746,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02681_51787752_51787752_10
2686,177503596,177503596_28.json,https://github.com/chinathingsboard/China_thingsboard,JpaTenantDao,dao/src/main/java/org/thingsboard/server/dao/sql/tenant/JpaTenantDao.java,production,class,False,58,findTenantsByRegion,9,@Override public,True,True,0,True,database,8,EXCLUDED,external_dependency_risk:database,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:database,2.409,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02686_177503596_177503596_28
2691,6116698,6116698_0.json,https://github.com/mkotsur/restito,WikiClient,examples/popular-page/src/main/java/com/xebialabs/restito/examples/WikiClient.java,production,class,False,66,getMostRecentRevision,15,public,False,True,1,True,network,7,EXCLUDED,external_dependency_risk:network,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:network,1.532,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02691_6116698_6116698_0
2696,2046220,2046220_18.json,https://github.com/apache/empire-db,OptionEntry,empire-db/src/main/java/org/apache/empire/commons/OptionEntry.java,production,class,False,101,getValueString,11,public,True,True,2,False,,10,ELIGIBLE,,maven,empire-db,junit4,8,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/Java-version/java-8/Contents/Home,matched build.java_homes.java-8,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,0,org.apache.empire.commons.OptionEntry,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,22.641,/Users/dungng/FPT/Ki 9/SET490/ARROW-paper/ARROW/runs/sample_selection/distributed/shard-0/candidates/02696_2046220_2046220_18
