candidate_rank,project_id,sample_file,repository_url,focal_class,focal_class_path,source_layout,class_kind,is_abstract,class_loc,focal_method_name,focal_method_loc,focal_method_modifiers,has_control_flow,has_observable_output,constructor_dependency_count,external_dependency_risk,external_risk_reasons,testability_score,semantic_status,semantic_exclusion_reason,build_tool,module_path,testing_framework,detected_java_version,selected_java_home,java_selection_reason,checkout_revision,clone_attempts,baseline_passes_required,baseline_passes_completed,baseline_states,classpath_resolved,classpath_exit_code,focal_class_fqcn,focal_bytecode_found,probe_target_state,probe_module_state,offline_baseline_state,eligibility_status,exclusion_stage,exclusion_reason,elapsed_seconds,artifact_dir
2487,12504536,12504536_15.json,https://github.com/lukaspili/Volley-Ball,BallExecutorDelivery,library/src/main/java/com/siu/android/volleyball/ball/BallExecutorDelivery.java,production,,,,postResponse,5,@Override public,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.012,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02487_12504536_12504536_15
2492,20043683,20043683_0.json,https://github.com/NICTA/t3as-snomedct-service,SnomedDescriptionComparator,snomed-coder-ui-web/src/main/java/org/t3as/snomedct/gwt/client/snomed/SnomedDescriptionComparator.java,production,class,False,43,compare,8,public,True,True,0,False,,9,ELIGIBLE,,maven,snomed-coder-ui-web,testng,7,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,using compatible JDK 8 from build.java_homes.java-8 for Java 7,,1,2,1,ASSERTION_FAILED,,,org.t3as.snomedct.gwt.client.snomed.SnomedDescriptionComparator,,,,,EXCLUDED,baseline,[info] nicta t3as snomed ct service ....................... failure [ 10.513 s],14.548,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02492_20043683_20043683_0
2497,49359743,49359743_2.json,https://github.com/dkajiwara/Curson,Curson,curson/src/main/java/curson/Curson.java,production,class,False,133,fromCursor,4,@Nullable public static,False,True,0,False,,7,ELIGIBLE,,gradle,curson,junit4,1,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,using compatible JDK 8 from build.java_homes.java-8 for Java 1,,1,2,1,ASSERTION_FAILED,,,curson.Curson,,,,,EXCLUDED,baseline,failure: build failed with an exception.,46.118,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02497_49359743_49359743_2
2502,216840838,216840838_50.json,https://github.com/nixer-io/nixer-spring-plugin,CaptchaBehavior,captcha/src/main/java/io/nixer/nixerplugin/captcha/CaptchaBehavior.java,production,,,,act,5,@Override public,False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.026,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02502_216840838_216840838_50
2507,5796756,5796756_9.json,https://github.com/joliciel-informatique/talismane,SentenceDetector,talismane_core/src/main/java/com/joliciel/talismane/sentenceDetector/SentenceDetector.java,production,class,False,264,detectSentences,100,public,True,True,1,False,,9,ELIGIBLE,,maven,talismane_core,junit4,11,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-11,matched build.java_homes.java-11,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,0,com.joliciel.talismane.sentenceDetector.SentenceDetector,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,108.170,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02507_5796756_5796756_9
2512,16946884,16946884_16.json,https://github.com/eppleton/canvas,JavaFXGraphicsEnvironment,javafx-canvas/src/main/java/de/eppleton/canvas/javafx/JavaFXGraphicsEnvironment.java,production,,,,getTextAlign,4,@Override public,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.012,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02512_16946884_16946884_16
2517,137522340,137522340_0.json,https://github.com/ma1uta/jmsdk,ContentUriModel,client-impl/src/main/java/io/github/ma1uta/matrix/client/ContentUriModel.java,production,,,,toString,4,@Override public,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.012,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02517_137522340_137522340_0
2522,27191143,27191143_5.json,https://github.com/konmik/nucleus,Delivery,nucleus/src/main/java/nucleus/presenter/delivery/Delivery.java,production,,,,split,6,public,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.012,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02522_27191143_27191143_5
2527,26949678,26949678_1.json,https://github.com/dma-ais/AisTrack,TrackResource,ais-track-rest/src/main/java/dk/dma/ais/track/rest/resource/TrackResource.java,production,class,False,212,createTargetFilterPredicate,30,static,True,True,0,False,,10,ELIGIBLE,,maven,ais-track-rest,junit4,8,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,matched build.java_homes.java-8,,1,2,1,COMPILE_FAILED,,,dk.dma.ais.track.rest.resource.TrackResource,,,,,EXCLUDED,baseline,[warning] dk.dma.enav:enav-model:<n>.6-snapshot/maven-metadata.xml failed to transfer from https:/<path> during a previous attempt. this failure was cached in the local repository and resolution will not be reattempted until the update interval of spring-releases has elapsed or updates are forced. o,34.635,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02527_26949678_26949678_1
2532,39183519,39183519_21.json,https://github.com/allegro/fogger,ScreenShooter,fogger/src/main/java/pl/allegro/fogger/utils/ScreenShooter.java,production,class,False,87,createScreenShot,3,public,False,True,0,True,framework_context,6,EXCLUDED,external_dependency_risk:framework_context;testability_score_below_7,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:framework_context;testability_score_below_7,4.052,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02532_39183519_39183519_21
2537,54135763,54135763_6.json,https://github.com/novoda/accessibilitools,AccessibilityServices,core/src/main/java/com/novoda/accessibility/AccessibilityServices.java,production,,,,isSwitchAccessEnabled,3,public,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.019,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02537_54135763_54135763_6
2542,32488797,32488797_0.json,https://github.com/w2ji/VitaminSaber,ResourceInjector,vitaminsaber/src/main/java/com/w2ji/vitaminsaber/internal/ResourceInjector.java,production,,,,emitHumanDescription,24,static,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.017,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02542_32488797_32488797_0
2547,48427914,48427914_10.json,https://github.com/lingochamp/FileDownloader,DownloadRunnable,library/src/main/java/com/liulishuo/filedownloader/download/DownloadRunnable.java,production,class,False,206,run,73,@Override public,True,True,6,True,database|network,6,EXCLUDED,external_dependency_risk:database|network;testability_score_below_7,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:database|network;testability_score_below_7,7.981,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02547_48427914_48427914_10
2552,79467343,79467343_5.json,https://github.com/pakoito/RxTuples2,RxTuples,rxtuples2/src/main/java/com/pacoworks/rxtuples2/RxTuples.java,production,class,False,372,toSextet,8,public static,False,True,0,False,,8,ELIGIBLE,,gradle,rxtuples2,junit4,6,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,using compatible JDK 8 from build.java_homes.java-8 for Java 6,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,False,1,com.pacoworks.rxtuples2.RxTuples,False,,,,EXCLUDED,classpath,Không resolve được project classpath,43.752,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02552_79467343_79467343_5
2557,98801926,98801926_11.json,https://github.com/thombergs/code-examples,Controller,spring-boot/hazelcast/hazelcast-embedded-cache/src/main/java/io/refectoring/cache/embedded/rest/Controller.java,production,class,False,22,get,4,"@GetMapping(value = ""/{number}"", produces = MediaType.APPLICATION_JSON_VALUE) public",False,True,1,False,,8,ELIGIBLE,,gradle,spring-boot\hazelcast\hazelcast-embedded-cache,junit5,8,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,matched build.java_homes.java-8,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,0,io.refectoring.cache.embedded.rest.Controller,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,208.524,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02557_98801926_98801926_11
2562,69571507,69571507_38.json,https://github.com/openzipkin/zipkin-aws,KinesisSender,sender-kinesis/src/main/java/zipkin2/reporter/kinesis/KinesisSender.java,production,class,False,229,toBuilder,3,public,False,True,1,False,,8,ELIGIBLE,,maven,sender-kinesis,junit4,8,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,matched build.java_homes.java-8,53f5e8fe7e8e2698138c17ef73dd2519f518778f,1,2,1,ASSERTION_FAILED,,,zipkin2.reporter.kinesis.KinesisSender,,,,,EXCLUDED,baseline,[info] zipkin aws (parent) ................................ failure [ 1.822 s],13.897,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02562_69571507_69571507_38
2567,132375056,132375056_64.json,https://github.com/getheimdall/heimdall,OperationService,heimdall-core/src/main/java/br/com/conductor/heimdall/core/service/OperationService.java,production,class,False,247,save,17,@Transactional public,True,True,0,True,database,8,EXCLUDED,external_dependency_risk:database,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:database,3.321,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02567_132375056_132375056_64
2572,145264090,145264090_1.json,https://github.com/peterchenhdu/interface21,ClassLoaderUtils,interface21-framework/src/main/java/com/interface21/util/ClassLoaderUtils.java,production,class,True,69,showClassLoaderHierarchy,4,public static,False,True,0,False,,7,EXCLUDED,non_concrete:class:abstract,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,non_concrete:class:abstract,3.154,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02572_145264090_145264090_1
2577,63837927,63837927_7.json,https://github.com/gonzadocarmo/teamcity-s3-plugin,AWSS3BuildProcessAdapterHelper,awsS3Plugin-agent/src/main/java/com/dcn/teamcity/awsS3Plugin/AWSS3BuildProcessAdapterHelper.java,production,class,False,124,createClientConfiguration,25,public @NotNull,True,True,0,True,filesystem,9,EXCLUDED,external_dependency_risk:filesystem,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:filesystem,2.044,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02577_63837927_63837927_7
2582,114775425,114775425_5.json,https://github.com/HenriquesLab/NanoJ-Core,ConvolutionKernels,Core/src/nanoj/core/java/image/filtering/ConvolutionKernels.java,nonstandard,,,,genLaplacian3,7,public static,False,True,,,,,EXCLUDED,source_layout:nonstandard,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,source_layout:nonstandard,0.013,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02582_114775425_114775425_5
2587,8054843,8054843_3.json,https://github.com/oasisfeng/deagle,Hack,library/src/main/java/com/oasisfeng/hack/Hack.java,production,class,False,1013,into,3,public static,False,True,0,False,,6,EXCLUDED,testability_score_below_7,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,testability_score_below_7,1.938,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02587_8054843_8054843_3
2592,59975597,59975597_3.json,https://github.com/pakoito/RxMemoization,RxMemoization,rxmemoization/src/main/java/com/pacoworks/rxmemoization/RxMemoization.java,production,class,False,320,memoize,16,public static,True,True,0,False,,9,ELIGIBLE,,gradle,rxmemoization,junit4,6,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,using compatible JDK 8 from build.java_homes.java-8 for Java 6,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,False,1,com.pacoworks.rxmemoization.RxMemoization,False,,,,EXCLUDED,classpath,Không resolve được project classpath,34.355,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02592_59975597_59975597_3
2597,1365306,1365306_308.json,https://github.com/kiegroup/droolsjbpm-integration,TaskAssigningServiceConfig,kie-server-parent/kie-server-services/kie-server-services-task-assigning/kie-server-services-task-assigning-planning/src/main/java/org/kie/server/services/taskassigning/planning/TaskAssigningServiceConfig.java,production,,,,getSolverHandlerConfig,3,public,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.012,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02597_1365306_1365306_308
2602,44565647,44565647_17.json,https://github.com/pwm-project/pwm,StoredConfigurationModifier,server/src/main/java/password/pwm/config/stored/StoredConfigurationModifier.java,production,,,,writeSetting,10,public,False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.017,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02602_44565647_44565647_17
2607,103558693,103558693_10.json,https://github.com/BudgetFreak/BudgetFreak,AccountService,server/accounting/src/main/java/de/budgetfreak/accounting/service/AccountService.java,production,,,,list,3,public,False,True,,,,,ELIGIBLE,,,,,,,,,,2,0,,,,,,,,,EXCLUDED,setup,"RuntimeError: Repository setup failed after 3 attempts: CalledProcessError: Command '['git', '-c', 'core.longpaths=true', 'clone', '--depth', '1', 'https://github.com/BudgetFreak/BudgetFreak', 'G:\\FPT Specialized\\Ki 9\\SET490\\workspace\\ARROW\\repos\\103558693']' returned non-zero exit status 128.",9.550,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02607_103558693_103558693_10
2612,47718426,47718426_0.json,https://github.com/stealthcopter/AndroidNetworkTools,IPTools,library/src/main/java/com/stealthcopter/networktools/IPTools.java,production,,,,isIPv4Address,3,public static,True,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.011,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02612_47718426_47718426_0
2617,45396840,45396840_1.json,https://github.com/bentolor/microframeworks-showcase,Repository,ninja/src/main/java/persistence/Repository.java,production,,,,getLists,4,public,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.011,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02617_45396840_45396840_1
2622,41754174,41754174_2.json,https://github.com/devrandom/java-stratum,ElectrumMultiWallet,stratum-protocol/src/main/java/org/smartwallet/multi/ElectrumMultiWallet.java,production,,,,handleAddressQueueItem,23,@VisibleForTesting,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.012,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02622_41754174_41754174_2
2627,2057739,2057739_40.json,https://github.com/shainnif/Recxx,CSVLogger,Recxx/src/main/java/org/recxx/writer/CSVLogger.java,production,,,,writeLine,11,public,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.047,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02627_2057739_2057739_40
2632,15090649,15090649_2.json,https://github.com/chrlns/sonews,CouchDBStorageProvider,sonews-modules/storage-hibernate-ogm-couchdb/src/main/java/org/sonews/storage/impl/hibernate/couchdb/CouchDBStorageProvider.java,production,,,,storage,4,@Override public,False,True,,,,,ELIGIBLE,,,,,,,,,,2,0,,,,,,,,,EXCLUDED,setup,"RuntimeError: Repository setup failed after 3 attempts: CalledProcessError: Command '['git', '-c', 'core.longpaths=true', 'clone', '--depth', '1', 'https://github.com/chrlns/sonews', 'G:\\FPT Specialized\\Ki 9\\SET490\\workspace\\ARROW\\repos\\15090649']' returned non-zero exit status 128.",9.588,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02632_15090649_15090649_2
2637,30084378,30084378_46.json,https://github.com/esig/dss,AbstractCRLUtils,dss-crl-parser/src/main/java/eu/europa/esig/dss/crl/AbstractCRLUtils.java,production,class,True,153,buildCRLBinary,3,public,False,True,0,False,,8,EXCLUDED,non_concrete:class:abstract,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,non_concrete:class:abstract,50.961,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02637_30084378_30084378_46
2642,47246081,47246081_729.json,https://github.com/apache/brooklyn-server,Machines,core/src/main/java/org/apache/brooklyn/core/location/Machines.java,production,class,False,174,findSubnetHostname,8,public static,True,True,0,False,,10,ELIGIBLE,,maven,core,testng,${java.version},G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-17,JDK ${java.version} not mapped; using build.java_default,,1,2,1,COMPILE_FAILED,,,org.apache.brooklyn.core.location.Machines,,,,,EXCLUDED,baseline,[warning] manifest org.apache.brooklyn:brooklyn-utils-common:jar:<n>.2.0-snapshot : unused export-package instructions: [brooklyn.*],78.156,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02642_47246081_47246081_729
2647,172695826,172695826_2.json,https://github.com/xwings-technologies/ripple-lib-java,EDKeyPair,ripple-core/src/main/java/com/ripple/crypto/ecdsa/EDKeyPair.java,production,class,False,87,verifySignature,11,@Override public,True,True,1,False,,10,ELIGIBLE,,maven,ripple-core,junit4,6,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,using compatible JDK 8 from build.java_homes.java-8 for Java 6,,1,2,2,MODULE_TESTS_PASSED|MODULE_TESTS_PASSED,True,1,com.ripple.crypto.ecdsa.EDKeyPair,True,TARGET_TEST_PASSED,MODULE_TESTS_PASSED,MODULE_TESTS_PASSED,ELIGIBLE,,,74.634,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02647_172695826_172695826_2
2652,63602831,63602831_2.json,https://github.com/OpenHFT/Chronicle-Queue-Demo,OMSImpl,order-processor/src/main/java/town/lost/oms/OMSImpl.java,production,,,,cancelOrderRequest,10,@Override public,False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.036,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02652_63602831_63602831_2
2657,41889031,41889031_3.json,https://github.com/TeamNewPipe/NewPipe,ListHelper,app/src/main/java/org/schabi/newpipe/util/ListHelper.java,production,class,False,794,getHighestQualityAudioIndex,23,static,True,True,0,False,,8,ELIGIBLE,,gradle,app,junit4,unknown,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-17,no project java version detected; using build.java_default,,1,2,1,ASSERTION_FAILED,,,org.schabi.newpipe.util.ListHelper,,,,,EXCLUDED,baseline,failure: build failed with an exception.,282.111,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02657_41889031_41889031_3
2662,88127865,88127865_0.json,https://github.com/opentracing-contrib/java-cassandra-driver,CustomStringSpanName,opentracing-cassandra-driver-3/src/main/java/io/opentracing/contrib/cassandra/nameprovider/CustomStringSpanName.java,production,class,False,45,CustomStringSpanName,7,,True,True,1,False,,10,ELIGIBLE,,maven,opentracing-cassandra-driver-3,junit4,8,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,matched build.java_homes.java-8,,1,2,1,COMPILE_FAILED,,,io.opentracing.contrib.cassandra.nameprovider.CustomStringSpanName,,,,,EXCLUDED,baseline,error: could not find or load main class specialized\ki,2.279,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02662_88127865_88127865_0
2667,17234441,17234441_8.json,https://github.com/Cloudslab/CloudSimEx,GeoIP2IPGenerator,cloudsimex-geolocation/src/main/java/org/cloudbus/cloudsim/ex/geolocation/geoip2/GeoIP2IPGenerator.java,production,class,False,202,pollRandomIP,10,@Override public,True,True,1,True,filesystem,9,EXCLUDED,external_dependency_risk:filesystem,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:filesystem,13.420,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02667_17234441_17234441_8
2672,2614085,2614085_157.json,https://github.com/Jasig/uPortal,RemoteCookieCheckFilter,uPortal-api/uPortal-api-rest/src/main/java/org/apereo/portal/utils/web/RemoteCookieCheckFilter.java,production,,,,doFilter,34,@Override public,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.014,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02672_2614085_2614085_157
2677,147984736,147984736_6.json,https://github.com/code4everything/wanna-spring,UserServiceImpl,spring-bee/src/main/java/org/code4everything/springbee/service/impl/UserServiceImpl.java,production,,,,updateInfo,5,"@Override @LogMethod(""更新用户信息"") public",False,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.014,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02677_147984736_147984736_6
2682,136310429,136310429_97.json,https://github.com/fangxiaopeng/HybridAppDev,WXListComponent,HybridAppDev/weex_sdk/src/main/java/com/taobao/weex/ui/component/list/WXListComponent.java,production,,,,addChild,32,@Override public,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.014,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02682_136310429_136310429_97
2687,167594750,167594750_1.json,https://github.com/ubc-library/geodisy,GeographicFields,Geodisy/Geodisy/src/main/java/Dataverse/DataverseJSONFieldClasses/Fields/DataverseJSONGeoFieldClasses/GeographicFields.java,production,,,,addBB,18,public,True,False,,,,,EXCLUDED,no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,no_observable_behavior,0.014,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02687_167594750_167594750_1
2692,240468,240468_5.json,https://github.com/apache/geronimo,SortUtils,framework/modules/geronimo-kernel/src/main/java/org/apache/geronimo/kernel/util/SortUtils.java,production,class,False,290,sort,93,public static,True,True,0,False,,9,ELIGIBLE,,maven,framework\modules\geronimo-kernel,junit4,5,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,using compatible JDK 8 from build.java_homes.java-8 for Java 5,,1,2,1,COMPILE_FAILED,,,org.apache.geronimo.kernel.util.SortUtils,,,,,EXCLUDED,baseline,[warning] org.apache.karaf.tooling:karaf-maven-plugin:<n>.0.0-snapshot/maven-metadata.xml failed to transfer from http://0.0.0.0/ during a previous attempt. this failure was cached in the local repository and resolution will not be reattempted until the update interval of maven-default-http-blocker ,26.351,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02692_240468_240468_5
2697,82282677,82282677_3.json,https://github.com/akuhtz/timingframework,PropertySetter,timingframework-core/src/main/java/org/jdesktop/core/animation/timing/PropertySetter.java,production,,,,getTarget,3,public static,False,True,,,,,EXCLUDED,trivial_focal_method,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,trivial_focal_method,0.013,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02697_82282677_82282677_3
2702,124765869,124765869_2.json,https://github.com/vmarchaud/Alkazia,BukkitDLUpdaterService,1.7.2/Spigot/src/main/java/org/bukkit/craftbukkit/updater/BukkitDLUpdaterService.java,production,class,False,86,fetchArtifact,15,public,True,True,1,True,database|network,9,EXCLUDED,external_dependency_risk:database|network,,,,,,,,1,2,0,,,,,,,,,EXCLUDED,semantic,external_dependency_risk:database|network,13.899,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02702_124765869_124765869_2
2707,48394219,48394219_19.json,https://github.com/Yatko/Gifteng,MailChimpSender,gifteng-webapp/src/main/java/com/venefica/common/MailChimpSender.java,production,class,False,72,listSubscribe,36,public,True,True,0,False,,10,ELIGIBLE,,maven,gifteng-webapp,junit4,6,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\Java version\jdk-8,using compatible JDK 8 from build.java_homes.java-8 for Java 6,,1,2,1,ASSERTION_FAILED,,,com.venefica.common.MailChimpSender,,,,,EXCLUDED,baseline,[info] build failure,39.837,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02707_48394219_48394219_19
2712,66321621,66321621_1.json,https://github.com/akka-ja/akka-doc-ja,SampleActor,rst/java/code/docs/actor/SampleActor.java,nonstandard,,,,SampleActor,14,public,True,False,,,,,EXCLUDED,source_layout:nonstandard;no_observable_behavior,,,,,,,,,2,0,,,,,,,,,EXCLUDED,semantic_metadata,source_layout:nonstandard;no_observable_behavior,0.013,G:\FPT Specialized\Ki 9\SET490\workspace\ARROW\runs\sample_selection\distributed\shard-1\candidates\02712_66321621_66321621_1
